workout_name,exercise_name,weight,reps
Squat 1,Squat,83,6
Squat 1,Squat,102,8
Squat 1,Squat,124,8
Squat 1,Squat,124,8
Squat 1,Squat,124,8
Squat 1,Squat,129,8
Squat 1,Squat,133,8
Squat 1,Leg Curl,58,12
Squat 1,Leg Curl,58,12
Squat 1,Leg Curl,58,12
Squat 1,Squat (Barbell),83,6
Squat 1,Squat (Barbell),83,6
Squat 1,Squat (Barbell),102,8
Squat 1,Squat (Barbell),124,8
Squat 1,Squat (Barbell),124,8
Squat 1,Squat (Barbell),124,8
Squat 1,Squat (Barbell),129,8
Squat 1,Squat (Barbell),133,8
Squat 1,Leg Curl,58,12
Squat 1,Leg Curl,58,12
Squat 1,Leg Curl,58,12
Chest,Incline Bench Press,61,6
Chest,Incline Bench Press,83,6
Chest,Incline Bench Press,107,8
Chest,Incline Bench Press,107,8
Chest,Incline Bench Press,107,8
Chest,Incline Bench Press,83,12
Chest,Weighted Dips,0,9
Chest,Weighted Dips,20,10
Chest,Weighted Dips,20,10
Chest,Weighted Dips,20,10
Chest,Incline Press (Dumbbell),40,10
Chest,Incline Press (Dumbbell),68,10
Chest,Tricep Pushdown,36,10
Chest,Tricep Pushdown,36,10
Chest,Tricep Pushdown,36,10
Chest,Tricep Pushdown,24,6
Chest,Tricep Pushdown,24,6
Chest,Tricep Pushdown,24,6
Chest,Lateral Raise,13,15
Chest,Lateral Raise,18,10
Chest,Lateral Raise,27,10
Chest,Lateral Raise,13,10
Chest,Incline Bench Press,61,6
Chest,Incline Bench Press,83,6
Chest,Incline Bench Press,107,8
Chest,Incline Bench Press,107,8
Chest,Incline Bench Press,107,8
Chest,Incline Bench Press,83,12
Chest,Weighted Dips,0,9
Chest,Weighted Dips,20,10
Chest,Weighted Dips,20,10
Chest,Weighted Dips,20,10
Chest,Incline Press (Dumbbell),40,10
Chest,Incline Press (Dumbbell),68,10
Chest,Tricep Pushdown,36,10
Chest,Tricep Pushdown,36,10
Chest,Tricep Pushdown,36,10
Chest,Tricep Pushdown,24,6
Chest,Tricep Pushdown,24,6
Chest,Tricep Pushdown,24,6
Chest,Lateral Raise (Dumbbell),13,15
Chest,Lateral Raise (Dumbbell),18,10
Chest,Lateral Raise (Dumbbell),27,10
Chest,Lateral Raise (Dumbbell),13,10
Back,Chin Up,0,9
Back,Chin Up,23,8
Back,Chin Up,23,8
Back,Chin Up,23,8
Back,Chin Up,0,12
Back,Bent Over Row (Dumbbell),81,10
Back,Bent Over Row (Dumbbell),81,10
Back,Bent Over Row (Dumbbell),81,10
Back,Seated Row,86,10
Back,Seated Row,58,12
Back,Seated Row,58,12
Back,Bicep Curl (Barbell),43,10
Back,Bicep Curl (Barbell),43,10
Back,Bicep Curl (Barbell),27,10
Back,Bicep Curl (Barbell),27,10
Back,Rear Delt Fly,58,12
Back,Rear Delt Fly,58,12
Back,Rear Delt Fly,62,12
Back,Chin Up,0,9
Back,Chin Up,23,8
Back,Chin Up,23,8
Back,Chin Up,23,8
Back,Chin Up,0,12
Back,Bent Over Row (Dumbbell),81,10
Back,Bent Over Row (Dumbbell),81,10
Back,Bent Over Row (Dumbbell),81,10
Back,Seated Cable Row (Close Grip),86,10
Back,Seated Cable Row (Close Grip),58,12
Back,Seated Cable Row (Close Grip),58,12
Back,Bicep Curl (Barbell),43,10
Back,Bicep Curl (Barbell),43,10
Back,Bicep Curl (Barbell),27,10
Back,Bicep Curl (Barbell),27,10
Back,Rear Delt Fly,58,12
Back,Rear Delt Fly,58,12
Back,Rear Delt Fly,62,12
Squat 1,Squat,92,5
Squat 1,Squat,92,8
Squat 1,Squat,102,8
Squat 1,Squat,111,8
Squat 1,Squat,111,8
Squat 1,Squat,124,5
Squat 1,Squat,124,9
Squat 1,Squat,142,6
Squat 1,Squat,142,7
Squat 1,Squat,142,5
Squat 1,Leg Curl,58,10
Squat 1,Leg Curl,58,10
Squat 1,Leg Curl,61,10
Squat 1,Leg Press,204,12
Squat 1,Leg Press,204,12
Squat 1,Leg Press,207,12
Squat 1,Cycling,0,0
Squat 1,Squat (Barbell),92,5
Squat 1,Squat (Barbell),92,8
Squat 1,Squat (Barbell),102,8
Squat 1,Squat (Barbell),111,8
Squat 1,Squat (Barbell),111,8
Squat 1,Squat (Barbell),124,5
Squat 1,Squat (Barbell),124,9
Squat 1,Squat (Barbell),142,6
Squat 1,Squat (Barbell),142,7
Squat 1,Squat (Barbell),142,5
Squat 1,Leg Curl,58,10
Squat 1,Leg Curl,58,10
Squat 1,Leg Curl,61,10
Squat 1,Leg Press (Hinge),204,12
Squat 1,Leg Press (Hinge),204,12
Squat 1,Leg Press (Hinge),207,12
Squat 1,Cycling,0,0
Chest,Incline Bench Press,61,6
Chest,Incline Bench Press,83,6
Chest,Incline Bench Press,106,8
Chest,Incline Bench Press,106,8
Chest,Incline Bench Press,106,8
Chest,Incline Bench Press,97,9
Chest,Weighted Dips,0,8
Chest,Weighted Dips,0,8
Chest,Weighted Dips,20,12
Chest,Weighted Dips,20,12
Chest,Lateral Raise,18,12
Chest,Lateral Raise,18,12
Chest,Shoulder Press (Standing),22,10
Chest,Shoulder Press (Standing),31,10
Chest,Shoulder Press (Standing),36,10
Chest,Incline Bench Press,61,6
Chest,Incline Bench Press,83,6
Chest,Incline Bench Press,106,8
Chest,Incline Bench Press,106,8
Chest,Incline Bench Press,106,8
Chest,Incline Bench Press,97,9
Chest,Weighted Dips,0,8
Chest,Weighted Dips,0,8
Chest,Weighted Dips,20,12
Chest,Weighted Dips,20,12
Chest,Lateral Raise (Dumbbell),18,12
Chest,Lateral Raise (Dumbbell),18,12
Chest,Shoulder Press (Standing),22,10
Chest,Shoulder Press (Standing),31,10
Chest,Shoulder Press (Standing),36,10
Back,Chin Up,0,8
Back,Chin Up,0,8
Back,Chin Up,0,8
Back,Chin Up,15,8
Back,Chin Up,15,8
Back,Chin Up,15,8
Back,Lat Pulldown,68,12
Back,Lat Pulldown,68,14
Back,Lat Pulldown,68,10
Back,Seated Cable Row (Close Grip),72,10
Back,Seated Cable Row (Close Grip),72,10
Back,Seated Cable Row (Close Grip),72,10
Back,Rear Delt Fly,58,12
Back,Rear Delt Fly,58,12
Back,Rear Delt Fly,58,12
Back,Hammer Curl,27,12
Back,Hammer Curl,36,8
Back,Chin Up,0,8
Back,Chin Up,0,8
Back,Chin Up,0,8
Back,Chin Up,15,8
Back,Chin Up,15,8
Back,Chin Up,15,8
Back,Lat Pulldown,68,12
Back,Lat Pulldown,68,14
Back,Lat Pulldown,68,10
Back,Seated Row,72,10
Back,Seated Row,72,10
Back,Seated Row,72,10
Back,Rear Delt Fly,58,12
Back,Rear Delt Fly,58,12
Back,Rear Delt Fly,58,12
Back,Hammer Curl,27,12
Back,Hammer Curl,36,8
Squat 1,Squat (Barbell),83,6
Squat 1,Squat (Barbell),83,6
Squat 1,Squat (Barbell),102,6
Squat 1,Squat (Barbell),102,6
Squat 1,Squat (Barbell),124,6
Squat 1,Squat (Barbell),124,5
Squat 1,Squat (Barbell),147,5
Squat 1,Squat (Barbell),149,6
Squat 1,Squat (Barbell),151,6
Squat 1,Deadlift (Barbell),102,5
Squat 1,Deadlift (Barbell),102,5
Squat 1,Deadlift (Barbell),124,5
Squat 1,Deadlift (Barbell),124,5
Squat 1,Deadlift (Barbell),147,5
Squat 1,Cycling,0,0
Squat 1,Squat,83,6
Squat 1,Squat,83,6
Squat 1,Squat,102,6
Squat 1,Squat,102,6
Squat 1,Squat,124,6
Squat 1,Squat,124,5
Squat 1,Squat,147,5
Squat 1,Squat,149,6
Squat 1,Squat,151,6
Squat 1,Deadlift,102,5
Squat 1,Deadlift,102,5
Squat 1,Deadlift,124,5
Squat 1,Deadlift,124,5
Squat 1,Deadlift,147,5
Squat 1,Cycling,0,0
Shoulder Day,Seated Shoulder Press (Dumbbell),40,10
Shoulder Day,Seated Shoulder Press (Dumbbell),40,10
Shoulder Day,Seated Shoulder Press (Dumbbell),81,12
Shoulder Day,Seated Shoulder Press (Dumbbell),81,13
Shoulder Day,Seated Shoulder Press (Dumbbell),81,12
Shoulder Day,Lateral Raise,9,12
Shoulder Day,Weighted Dips,0,10
Shoulder Day,Weighted Dips,45,10
Shoulder Day,Weighted Dips,45,10
Shoulder Day,Weighted Dips,45,10
Shoulder Day,Shoulder Press (Standing),45,10
Shoulder Day,Shoulder Press (Standing),45,10
Shoulder Day,Shoulder Press (Standing),45,9
Shoulder Day,Seated Shoulder Press (Dumbbell),40,10
Shoulder Day,Seated Shoulder Press (Dumbbell),40,10
Shoulder Day,Seated Shoulder Press (Dumbbell),81,12
Shoulder Day,Seated Shoulder Press (Dumbbell),81,13
Shoulder Day,Seated Shoulder Press (Dumbbell),81,12
Shoulder Day,Lateral Raise (Dumbbell),9,12
Shoulder Day,Weighted Dips,0,10
Shoulder Day,Weighted Dips,45,10
Shoulder Day,Weighted Dips,45,10
Shoulder Day,Weighted Dips,45,10
Shoulder Day,Shoulder Press (Standing),45,10
Shoulder Day,Shoulder Press (Standing),45,10
Shoulder Day,Shoulder Press (Standing),45,9
Back,Chin Up,0,10
Back,Chin Up,0,10
Back,Chin Up,0,10
Back,Chin Up,0,12
Back,Seated Row,79,10
Back,Seated Row,79,10
Back,Seated Row,79,10
Back,Lat Pulldown,68,12
Back,Lat Pulldown,68,12
Back,Lat Pulldown,68,12
Back,Bicep Curl (Barbell),40,10
Back,Bicep Curl (Barbell),40,10
Back,Bicep Curl (Barbell),40,10
Back,Hammer Curl,27,10
Back,Hammer Curl,27,10
Back,Rear Delt Fly,58,12
Back,Rear Delt Fly,58,12
Back,Rear Delt Fly,58,12
Back,Chin Up,0,10
Back,Chin Up,0,10
Back,Chin Up,0,10
Back,Chin Up,0,12
Back,Seated Cable Row (Close Grip),79,10
Back,Seated Cable Row (Close Grip),79,10
Back,Seated Cable Row (Close Grip),79,10
Back,Lat Pulldown,68,12
Back,Lat Pulldown,68,12
Back,Lat Pulldown,68,12
Back,Bicep Curl (Barbell),40,10
Back,Bicep Curl (Barbell),40,10
Back,Bicep Curl (Barbell),40,10
Back,Hammer Curl,27,10
Back,Hammer Curl,27,10
Back,Rear Delt Fly,58,12
Back,Rear Delt Fly,58,12
Back,Rear Delt Fly,58,12
Squat 1,Squat,83,6
Squat 1,Squat,83,6
Squat 1,Squat,102,6
Squat 1,Squat,124,6
Squat 1,Squat,142,6
Squat 1,Squat,151,6
Squat 1,Squat,154,6
Squat 1,Squat,102,9
Squat 1,Squat,102,9
Squat 1,Squat,102,9
Squat 1,Squat (Barbell),83,6
Squat 1,Squat (Barbell),83,6
Squat 1,Squat (Barbell),102,6
Squat 1,Squat (Barbell),124,6
Squat 1,Squat (Barbell),142,6
Squat 1,Squat (Barbell),151,6
Squat 1,Squat (Barbell),154,6
Squat 1,Squat (Barbell),102,9
Squat 1,Squat (Barbell),102,9
Squat 1,Squat (Barbell),102,9
Chest,Incline Bench Press,61,6
Chest,Incline Bench Press,61,6
Chest,Incline Bench Press,83,6
Chest,Incline Bench Press,102,3
Chest,Incline Bench Press,108,8
Chest,Incline Bench Press,108,8
Chest,Incline Bench Press,108,8
Chest,Incline Bench Press,83,9
Chest,Incline Bench Press,83,8
Chest,Weighted Dips,0,8
Chest,Weighted Dips,0,8
Chest,Weighted Dips,40,9
Chest,Weighted Dips,40,8
Chest,Lateral Raise,22,12
Chest,Lateral Raise,22,12
Chest,Incline Bench Press,61,6
Chest,Incline Bench Press,61,6
Chest,Incline Bench Press,83,6
Chest,Incline Bench Press,102,3
Chest,Incline Bench Press,108,8
Chest,Incline Bench Press,108,8
Chest,Incline Bench Press,108,8
Chest,Incline Bench Press,83,9
Chest,Incline Bench Press,83,8
Chest,Weighted Dips,0,8
Chest,Weighted Dips,0,8
Chest,Weighted Dips,40,9
Chest,Weighted Dips,40,8
Chest,Lateral Raise (Dumbbell),22,12
Chest,Lateral Raise (Dumbbell),22,12
Chest,Incline Bench Press,111,8
Chest,Incline Bench Press,111,8
Chest,Incline Bench Press,111,8
Chest,Incline Bench Press,61,5
Chest,Incline Bench Press,61,5
Chest,Incline Bench Press,83,5
Chest,Weighted Dips,0,6
Chest,Weighted Dips,52,8
Chest,Weighted Dips,52,7
Chest,Weighted Dips,0,8
Chest,Incline Bench Press,111,8
Chest,Incline Bench Press,111,8
Chest,Incline Bench Press,111,8
Chest,Incline Bench Press,61,5
Chest,Incline Bench Press,61,5
Chest,Incline Bench Press,83,5
Chest,Weighted Dips,0,6
Chest,Weighted Dips,52,8
Chest,Weighted Dips,52,7
Chest,Weighted Dips,0,8
Back,Chin Up,0,12
Back,Chin Up,0,12
Back,Chin Up,0,10
Back,Hammer Back Row Wide 45 Angle,81,10
Back,Hammer Back Row Wide 45 Angle,81,10
Back,Hammer Back Row Wide 45 Angle,81,10
Back,Hammer Back Row Wide 45 Angle,81,10
Back,Hammer Curl,29,12
Back,Hammer Curl,29,12
Back,Lat Pulldown,52,8
Back,Lat Pulldown,52,8
Back,Lat Pulldown,65,8
Back,Lat Pulldown,65,8
Back,Chin Up,0,12
Back,Chin Up,0,12
Back,Chin Up,0,10
Back,Hammer Back Row Wide 45 Angle,81,10
Back,Hammer Back Row Wide 45 Angle,81,10
Back,Hammer Back Row Wide 45 Angle,81,10
Back,Hammer Back Row Wide 45 Angle,81,10
Back,Hammer Curl,29,12
Back,Hammer Curl,29,12
Back,Lat Pulldown,52,8
Back,Lat Pulldown,52,8
Back,Lat Pulldown,65,8
Back,Lat Pulldown,65,8
Squat 1,Squat,83,6
Squat 1,Squat,83,5
Squat 1,Squat,102,6
Squat 1,Squat,124,8
Squat 1,Squat,142,8
Squat 1,Squat,147,8
Squat 1,Squat,149,8
Squat 1,Squat (Barbell),83,6
Squat 1,Squat (Barbell),83,5
Squat 1,Squat (Barbell),102,6
Squat 1,Squat (Barbell),124,8
Squat 1,Squat (Barbell),142,8
Squat 1,Squat (Barbell),147,8
Squat 1,Squat (Barbell),149,8
Shoulder Day,Lateral Raise,27,10
Shoulder Day,Lateral Raise,27,10
Shoulder Day,Lateral Raise,9,8
Shoulder Day,Weighted Dips,0,8
Shoulder Day,Weighted Dips,0,8
Shoulder Day,Weighted Dips,20,8
Shoulder Day,Weighted Dips,20,8
Shoulder Day,Weighted Dips,40,8
Shoulder Day,Weighted Dips,40,8
Shoulder Day,Weighted Dips,40,9
Shoulder Day,Seated Shoulder  Press (Barbell),70,8
Shoulder Day,Seated Shoulder  Press (Barbell),70,8
Shoulder Day,Seated Shoulder  Press (Barbell),83,10
Shoulder Day,Seated Shoulder  Press (Barbell),92,8
Shoulder Day,Seated Shoulder  Press (Barbell),92,8
Shoulder Day,Seated Shoulder  Press (Barbell),97,8
Shoulder Day,Seated Shoulder  Press (Barbell),97,8
Shoulder Day,Seated Shoulder  Press (Barbell),99,8
Shoulder Day,Seated Shoulder  Press (Barbell),61,8
Shoulder Day,Lateral Raise (Dumbbell),27,10
Shoulder Day,Lateral Raise (Dumbbell),27,10
Shoulder Day,Lateral Raise (Dumbbell),9,8
Shoulder Day,Weighted Dips,0,8
Shoulder Day,Weighted Dips,0,8
Shoulder Day,Weighted Dips,20,8
Shoulder Day,Weighted Dips,20,8
Shoulder Day,Weighted Dips,40,8
Shoulder Day,Weighted Dips,40,8
Shoulder Day,Weighted Dips,40,9
Shoulder Day,Seated Shoulder  Press (Barbell),70,8
Shoulder Day,Seated Shoulder  Press (Barbell),70,8
Shoulder Day,Seated Shoulder  Press (Barbell),83,10
Shoulder Day,Seated Shoulder  Press (Barbell),92,8
Shoulder Day,Seated Shoulder  Press (Barbell),92,8
Shoulder Day,Seated Shoulder  Press (Barbell),97,8
Shoulder Day,Seated Shoulder  Press (Barbell),97,8
Shoulder Day,Seated Shoulder  Press (Barbell),99,8
Shoulder Day,Seated Shoulder  Press (Barbell),61,8
Back,Chin Up,15,11
Back,Chin Up,15,9
Back,Chin Up,15,9
Back,Chin Up,15,10
Back,Hammer Back Row Wide 45 Angle,95,8
Back,Hammer Back Row Wide 45 Angle,95,8
Back,Hammer Back Row Wide 45 Angle,95,8
Back,Chin Up,15,11
Back,Chin Up,15,9
Back,Chin Up,15,9
Back,Chin Up,15,10
Back,Hammer Back Row Wide 45 Angle,95,8
Back,Hammer Back Row Wide 45 Angle,95,8
Back,Hammer Back Row Wide 45 Angle,95,8
Squat 1,Squat,102,8
Squat 1,Squat,102,8
Squat 1,Squat,124,8
Squat 1,Squat,124,5
Squat 1,Squat,142,8
Squat 1,Squat,142,6
Squat 1,Squat,142,8
Squat 1,Squat (Barbell),102,8
Squat 1,Squat (Barbell),102,8
Squat 1,Squat (Barbell),124,8
Squat 1,Squat (Barbell),124,5
Squat 1,Squat (Barbell),142,8
Squat 1,Squat (Barbell),142,6
Squat 1,Squat (Barbell),142,8
Chest,Incline Bench Press,43,8
Chest,Incline Bench Press,83,6
Chest,Incline Bench Press,83,6
Chest,Incline Bench Press,106,9
Chest,Incline Bench Press,108,8
Chest,Incline Bench Press,108,8
Chest,Weighted Dips,0,11
Chest,Weighted Dips,0,11
Chest,Weighted Dips,0,10
Chest,Seated Shoulder  Press (Barbell),74,10
Chest,Seated Shoulder  Press (Barbell),74,10
Chest,Seated Shoulder  Press (Barbell),74,10
Chest,Incline Bench Press,43,8
Chest,Incline Bench Press,83,6
Chest,Incline Bench Press,83,6
Chest,Incline Bench Press,106,9
Chest,Incline Bench Press,108,8
Chest,Incline Bench Press,108,8
Chest,Weighted Dips,0,11
Chest,Weighted Dips,0,11
Chest,Weighted Dips,0,10
Chest,Seated Shoulder  Press (Barbell),74,10
Chest,Seated Shoulder  Press (Barbell),74,10
Chest,Seated Shoulder  Press (Barbell),74,10
Chest,Incline Bench Press,61,5
Chest,Incline Bench Press,92,6
Chest,Incline Bench Press,92,6
Chest,Incline Bench Press,102,9
Chest,Incline Bench Press,106,8
Chest,Incline Bench Press,106,8
Chest,Incline Bench Press,106,8
Chest,Weighted Dips,0,8
Chest,Weighted Dips,0,10
Chest,Weighted Dips,0,8
Chest,Weighted Dips,0,8
Chest,Chin Up,0,8
Chest,Chin Up,0,8
Chest,Chin Up,0,8
Chest,Lateral Raise (Dumbbell),22,10
Chest,Lateral Raise (Dumbbell),22,10
Chest,Lateral Raise (Dumbbell),22,10
Chest,Incline Bench Press,61,5
Chest,Incline Bench Press,92,6
Chest,Incline Bench Press,92,6
Chest,Incline Bench Press,102,9
Chest,Incline Bench Press,106,8
Chest,Incline Bench Press,106,8
Chest,Incline Bench Press,106,8
Chest,Weighted Dips,0,8
Chest,Weighted Dips,0,10
Chest,Weighted Dips,0,8
Chest,Weighted Dips,0,8
Chest,Chin Up,0,8
Chest,Chin Up,0,8
Chest,Chin Up,0,8
Chest,Lateral Raise,22,10
Chest,Lateral Raise,22,10
Chest,Lateral Raise,22,10
Back,Chin Up,22,10
Back,Chin Up,22,9
Back,Chin Up,22,10
Back,Chin Up,0,10
Back,Rear Delt Fly,52,15
Back,Rear Delt Fly,52,15
Back,Rear Delt Fly,52,15
Back,Seated Row,86,10
Back,Seated Row,86,10
Back,Seated Row,86,10
Back,Bicep Curl (Barbell),40,12
Back,Chin Up,22,10
Back,Chin Up,22,9
Back,Chin Up,22,10
Back,Chin Up,0,10
Back,Rear Delt Fly,52,15
Back,Rear Delt Fly,52,15
Back,Rear Delt Fly,52,15
Back,Seated Cable Row (Close Grip),86,10
Back,Seated Cable Row (Close Grip),86,10
Back,Seated Cable Row (Close Grip),86,10
Back,Bicep Curl (Barbell),40,12
Squat 1,Squat,83,5
Squat 1,Squat,83,5
Squat 1,Squat,102,5
Squat 1,Squat,124,5
Squat 1,Squat,142,8
Squat 1,Squat,151,7
Squat 1,Squat,151,6
Squat 1,Squat,156,5
Squat 1,Leg Curl,56,10
Squat 1,Squat (Barbell),83,5
Squat 1,Squat (Barbell),83,5
Squat 1,Squat (Barbell),102,5
Squat 1,Squat (Barbell),124,5
Squat 1,Squat (Barbell),142,8
Squat 1,Squat (Barbell),151,7
Squat 1,Squat (Barbell),151,6
Squat 1,Squat (Barbell),156,5
Squat 1,Leg Curl,56,10
Shoulder Day,Seated Shoulder Press (Dumbbell),36,10
Shoulder Day,Seated Shoulder Press (Dumbbell),54,10
Shoulder Day,Seated Shoulder Press (Dumbbell),81,11
Shoulder Day,Seated Shoulder Press (Dumbbell),81,11
Shoulder Day,Seated Shoulder Press (Dumbbell),81,10
Shoulder Day,Weighted Dips,0,10
Shoulder Day,Weighted Dips,20,10
Shoulder Day,Weighted Dips,0,8
Shoulder Day,Weighted Dips,45,10
Shoulder Day,Weighted Dips,45,10
Shoulder Day,Weighted Dips,45,12
Shoulder Day,Seated Shoulder Press (Dumbbell),36,10
Shoulder Day,Seated Shoulder Press (Dumbbell),54,10
Shoulder Day,Seated Shoulder Press (Dumbbell),81,11
Shoulder Day,Seated Shoulder Press (Dumbbell),81,11
Shoulder Day,Seated Shoulder Press (Dumbbell),81,10
Shoulder Day,Weighted Dips,0,10
Shoulder Day,Weighted Dips,20,10
Shoulder Day,Weighted Dips,0,8
Shoulder Day,Weighted Dips,45,10
Shoulder Day,Weighted Dips,45,10
Shoulder Day,Weighted Dips,45,12
Back,Chin Up,23,11
Back,Chin Up,23,9
Back,Chin Up,23,9
Back,Chin Up,0,10
Back,Seated Cable Row (Close Grip),58,8
Back,Seated Cable Row (Close Grip),86,8
Back,Seated Cable Row (Close Grip),58,8
Back,Seated Cable Row (Close Grip),86,8
Back,Hammer Lat Pulldown,81,10
Back,Hammer Lat Pulldown,81,10
Back,Hammer Lat Pulldown,81,10
Back,Rear Delt Fly,56,15
Back,Rear Delt Fly,56,15
Back,Chin Up,23,11
Back,Chin Up,23,9
Back,Chin Up,23,9
Back,Chin Up,0,10
Back,Seated Row,58,8
Back,Seated Row,86,8
Back,Seated Row,58,8
Back,Seated Row,86,8
Back,Hammer Lat Pulldown,81,10
Back,Hammer Lat Pulldown,81,10
Back,Hammer Lat Pulldown,81,10
Back,Rear Delt Fly,56,15
Back,Rear Delt Fly,56,15
Squat 1,Squat,83,6
Squat 1,Squat,83,6
Squat 1,Squat,83,6
Squat 1,Squat,106,6
Squat 1,Squat,124,6
Squat 1,Squat,124,6
Squat 1,Deadlift,92,5
Squat 1,Deadlift,124,5
Squat 1,Deadlift,156,5
Squat 1,Deadlift,156,5
Squat 1,Deadlift,156,5
Squat 1,Squat (Barbell),83,6
Squat 1,Squat (Barbell),83,6
Squat 1,Squat (Barbell),83,6
Squat 1,Squat (Barbell),106,6
Squat 1,Squat (Barbell),124,6
Squat 1,Squat (Barbell),124,6
Squat 1,Deadlift (Barbell),92,5
Squat 1,Deadlift (Barbell),124,5
Squat 1,Deadlift (Barbell),156,5
Squat 1,Deadlift (Barbell),156,5
Squat 1,Deadlift (Barbell),156,5
Chest,Incline Bench Press,61,6
Chest,Incline Bench Press,102,6
Chest,Incline Bench Press,108,8
Chest,Incline Bench Press,108,8
Chest,Incline Bench Press,108,6
Chest,Incline Bench Press,61,10
Chest,Weighted Dips,0,10
Chest,Weighted Dips,0,10
Chest,Weighted Dips,20,8
Chest,Weighted Dips,52,8
Chest,Weighted Dips,0,8
Chest,Lateral Raise,22,8
Chest,Incline Bench Press,61,6
Chest,Incline Bench Press,102,6
Chest,Incline Bench Press,108,8
Chest,Incline Bench Press,108,8
Chest,Incline Bench Press,108,6
Chest,Incline Bench Press,61,10
Chest,Weighted Dips,0,10
Chest,Weighted Dips,0,10
Chest,Weighted Dips,20,8
Chest,Weighted Dips,52,8
Chest,Weighted Dips,0,8
Chest,Lateral Raise (Dumbbell),22,8
Back,Chin Up,20,12
Back,Chin Up,20,12
Back,Chin Up,20,11
Back,T-Bar Row,40,12
Back,T-Bar Row,40,12
Back,T-Bar Row,52,12
Back,T-Bar Row,52,12
Back,T-Bar Row,52,12
Back,Chin Up,20,12
Back,Chin Up,20,12
Back,Chin Up,20,11
Back,T-Bar Row,40,12
Back,T-Bar Row,40,12
Back,T-Bar Row,52,12
Back,T-Bar Row,52,12
Back,T-Bar Row,52,12
Chest,Incline Bench Press,108,8
Chest,Incline Bench Press,108,8
Chest,Incline Bench Press,108,8
Chest,Incline Bench Press,108,8
Chest,Weighted Dips,0,8
Chest,Weighted Dips,0,8
Chest,Weighted Dips,0,8
Chest,Incline Bench Press,108,8
Chest,Incline Bench Press,108,8
Chest,Incline Bench Press,108,8
Chest,Incline Bench Press,108,8
Chest,Weighted Dips,0,8
Chest,Weighted Dips,0,8
Chest,Weighted Dips,0,8
Back,Chin Up,0,10
Back,Chin Up,0,10
Back,Chin Up,0,10
Back,Chin Up,0,10
Back,Chin Up,0,10
Back,Chin Up,0,10
Back,Lat Pulldown,65,10
Back,Lat Pulldown,65,10
Back,Lat Pulldown,65,10
Back,Bicep Curl (Barbell),31,10
Back,Bicep Curl (Barbell),31,10
Back,Rear Delt Fly,52,10
Back,Rear Delt Fly,52,10
Back,Hammer Back Row Wide 45 Angle,81,10
Back,Hammer Back Row Wide 45 Angle,81,10
Back,Chin Up,0,10
Back,Chin Up,0,10
Back,Chin Up,0,10
Back,Chin Up,0,10
Back,Chin Up,0,10
Back,Chin Up,0,10
Back,Bicep Curl (Barbell),31,10
Back,Bicep Curl (Barbell),31,10
Back,Lat Pulldown,65,10
Back,Lat Pulldown,65,10
Back,Lat Pulldown,65,10
Back,Rear Delt Fly,52,10
Back,Rear Delt Fly,52,10
Back,Hammer Back Row Wide 45 Angle,81,10
Back,Hammer Back Row Wide 45 Angle,81,10
Chest,Incline Bench Press,108,8
Chest,Incline Bench Press,102,8
Chest,Incline Bench Press,102,8
Chest,Incline Bench Press,102,8
